Order ID,Order Date,Customer Name,City,State,Country,Region,Category,Sub Category,Product Name,Quantity,Unit Price,Discount (%),Sales,Revenue,Profit,Payment Method,Salesperson
100698,2025-10-28,Customer 741,City 23,New York,USA,West,Fashion,Watch,Watch,6,1382.99,15,7053.25,7053.25,814.04,UPI,Salesperson 16
100699,2025-05-13,Customer 178,City 7,Texas,USA,West,Electronics,Headphones,Headphones,10,314.78,0,3147.8,3147.8,818.76,Credit Card,Salesperson 14
100700,2025-01-19,Customer 368,City 29,Florida,USA,East,Accessories,Backpack,Backpack,5,355.9,20,1423.6,1423.6,131.97,Debit Card,Salesperson 6
100701,2025-08-21,Customer 124,City 18,Texas,USA,West,Fashion,Shoes,Shoes,1,1211.19,10,1090.07,1090.07,213.95,UPI,Salesperson 11
100702,2025-06-04,Customer 707,City 28,Illinois,USA,North,Stationery,Notebook,Notebook,1,1156.29,20,925.03,925.03,140.81,Credit Card,Salesperson 15
100703,2025-04-15,Customer 576,City 2,Illinois,USA,North,Accessories,Backpack,Backpack,2,1462.12,20,2339.39,2339.39,572.23,Debit Card,Salesperson 4
100704,2026-06-03,Customer 511,City 24,California,USA,South,Furniture,Chair,Chair,6,239.76,10,1294.7,1294.7,351.13,UPI,Salesperson 11
100705,2025-01-07,Customer 252,City 27,New York,USA,East,Electronics,Headphones,Headphones,2,1273.65,15,2165.2,2165.2,740.07,UPI,Salesperson 17
100706,2025-09-09,Customer 156,City 25,Illinois,USA,West,Electronics,Headphones,Headphones,2,402.69,15,684.57,684.57,121.42,Debit Card,Salesperson 5
100707,2026-06-13,Customer 699,City 12,California,USA,West,Stationery,Pen,Pen,7,1377.44,15,8195.77,8195.77,2761.95,Debit Card,Salesperson 1
100708,2025-06-18,Customer 445,City 2,New York,USA,North,Fashion,Shoes,Shoes,2,131.74,10,237.13,237.13,44.69,Debit Card,Salesperson 19
100709,2025-11-08,Customer 739,City 24,Florida,USA,East,Electronics,Laptop,Laptop,9,1459.13,15,11162.34,11162.34,2104.56,Credit Card,Salesperson 9
100710,2025-07-30,Customer 558,City 20,Illinois,USA,West,Fashion,Shoes,Shoes,10,1381.07,15,11739.09,11739.09,2353.35,UPI,Salesperson 13
100711,2025-05-10,Customer 533,City 18,Florida,USA,South,Furniture,Chair,Chair,5,131.0,20,524.0,524.0,89.24,Credit Card,Salesperson 17
100712,2025-09-22,Customer 248,City 27,Florida,USA,West,Fashion,Shoes,Shoes,5,784.4,5,3725.9,3725.9,321.63,PayPal,Salesperson 4
100713,2025-02-18,Customer 775,City 21,California,USA,West,Electronics,Laptop,Laptop,6,393.34,20,1888.03,1888.03,331.74,UPI,Salesperson 19
100714,2025-08-28,Customer 359,City 10,Florida,USA,South,Electronics,Laptop,Laptop,8,511.78,5,3889.53,3889.53,1156.96,Cash,Salesperson 17
100715,2026-01-05,Customer 466,City 4,Texas,USA,West,Furniture,Chair,Chair,2,495.13,20,792.21,792.21,104.56,Cash,Salesperson 3
100716,2026-04-02,Customer 80,City 12,Washington,USA,West,Electronics,Phone,Phone,1,640.21,5,608.2,608.2,126.86,PayPal,Salesperson 18
100717,2026-03-10,Customer 451,City 23,New York,USA,West,Fashion,Shoes,Shoes,7,1308.66,20,7328.5,7328.5,1573.31,Debit Card,Salesperson 5
100718,2026-06-10,Customer 542,City 4,Washington,USA,South,Fashion,Shoes,Shoes,3,729.72,15,1860.79,1860.79,213.87,Cash,Salesperson 16
100719,2025-05-02,Customer 617,City 28,New York,USA,North,Electronics,Laptop,Laptop,3,1416.38,10,3824.23,3824.23,1257.63,Credit Card,Salesperson 12
100720,2025-11-09,Customer 384,City 10,Florida,USA,West,Fashion,Watch,Watch,5,65.22,5,309.8,309.8,34.63,Credit Card,Salesperson 5
100721,2025-08-09,Customer 188,City 27,Washington,USA,West,Electronics,Headphones,Headphones,10,635.53,10,5719.77,5719.77,1830.59,Credit Card,Salesperson 4
100722,2025-11-14,Customer 580,City 15,Florida,USA,West,Fashion,Shoes,Shoes,6,106.01,0,636.06,636.06,122.6,Cash,Salesperson 20
100723,2026-04-05,Customer 153,City 28,Washington,USA,East,Electronics,Headphones,Headphones,3,759.62,15,1937.03,1937.03,553.32,Credit Card,Salesperson 20
100724,2025-02-16,Customer 687,City 29,New York,USA,East,Fashion,Watch,Watch,7,583.92,15,3474.32,3474.32,595.95,Credit Card,Salesperson 6
100725,2025-05-07,Customer 660,City 18,California,USA,South,Electronics,Laptop,Laptop,10,947.01,10,8523.09,8523.09,1972.94,PayPal,Salesperson 18
100726,2026-05-03,Customer 515,City 29,California,USA,North,Fashion,Watch,Watch,1,1436.15,20,1148.92,1148.92,150.67,PayPal,Salesperson 6
100727,2026-03-31,Customer 87,City 26,Illinois,USA,East,Electronics,Laptop,Laptop,5,1181.2,5,5610.7,5610.7,1705.75,Cash,Salesperson 19
100728,2025-07-04,Customer 425,City 1,Illinois,USA,East,Electronics,Laptop,Laptop,8,1293.65,0,10349.2,10349.2,1777.87,Cash,Salesperson 9
100729,2025-05-28,Customer 188,City 9,California,USA,South,Electronics,Phone,Phone,2,1469.78,20,2351.65,2351.65,294.9,UPI,Salesperson 14
100730,2025-03-01,Customer 306,City 13,California,USA,East,Electronics,Headphones,Headphones,1,923.64,10,831.28,831.28,107.23,Debit Card,Salesperson 14
100731,2025-09-03,Customer 771,City 20,Illinois,USA,South,Stationery,Notebook,Notebook,5,566.39,0,2831.95,2831.95,266.22,Cash,Salesperson 17
100732,2026-04-21,Customer 567,City 14,California,USA,West,Fashion,Shoes,Shoes,7,1424.29,10,8973.03,8973.03,864.74,Credit Card,Salesperson 14
100733,2025-09-10,Customer 782,City 18,Washington,USA,South,Furniture,Chair,Chair,1,407.39,20,325.91,325.91,85.48,UPI,Salesperson 19
100734,2025-05-26,Customer 383,City 18,Texas,USA,South,Stationery,Pen,Pen,8,130.44,20,834.82,834.82,112.65,PayPal,Salesperson 14
100735,2025-10-24,Customer 669,City 6,California,USA,North,Fashion,Shoes,Shoes,8,67.48,15,458.86,458.86,155.78,Cash,Salesperson 9
100736,2025-08-06,Customer 600,City 27,Illinois,USA,East,Fashion,Watch,Watch,5,1260.03,15,5355.13,5355.13,1873.2,Credit Card,Salesperson 6
100737,2025-05-06,Customer 144,City 24,Illinois,USA,East,Fashion,Shoes,Shoes,10,109.55,0,1095.5,1095.5,204.57,Cash,Salesperson 7
100738,2025-12-17,Customer 651,City 9,Washington,USA,West,Fashion,Watch,Watch,9,1436.34,10,11634.35,11634.35,3707.42,UPI,Salesperson 8
100739,2025-05-17,Customer 662,City 30,California,USA,West,Stationery,Notebook,Notebook,6,319.88,20,1535.42,1535.42,259.0,Credit Card,Salesperson 1
100740,2025-03-25,Customer 665,City 21,California,USA,North,Electronics,Headphones,Headphones,7,835.91,15,4973.66,4973.66,1421.8,Cash,Salesperson 4
100741,2025-01-09,Customer 128,City 15,Florida,USA,South,Stationery,Notebook,Notebook,7,1242.06,10,7824.98,7824.98,1443.1,Cash,Salesperson 1
100742,2025-11-07,Customer 736,City 8,Texas,USA,West,Furniture,Chair,Chair,1,1138.84,10,1024.96,1024.96,135.0,UPI,Salesperson 2
100743,2025-07-20,Customer 654,City 13,California,USA,East,Furniture,Desk,Desk,8,1357.24,20,8686.34,8686.34,1185.28,PayPal,Salesperson 17
100744,2025-06-29,Customer 67,City 19,Texas,USA,North,Accessories,Backpack,Backpack,3,829.92,20,1991.81,1991.81,520.83,Debit Card,Salesperson 9
100745,2025-01-24,Customer 710,City 22,Illinois,USA,East,Fashion,Watch,Watch,4,1322.1,10,4759.56,4759.56,627.31,PayPal,Salesperson 15
100746,2025-11-27,Customer 443,City 28,New York,USA,East,Electronics,Laptop,Laptop,7,963.24,0,6742.68,6742.68,2093.89,Credit Card,Salesperson 17
100747,2025-08-18,Customer 49,City 9,New York,USA,West,Accessories,Backpack,Backpack,8,545.4,0,4363.2,4363.2,1390.23,UPI,Salesperson 1
100748,2025-08-20,Customer 707,City 14,California,USA,South,Stationery,Pen,Pen,4,505.39,20,1617.25,1617.25,482.06,Debit Card,Salesperson 6
100749,2026-03-19,Customer 25,City 19,Washington,USA,East,Stationery,Notebook,Notebook,5,98.95,0,494.75,494.75,43.3,UPI,Salesperson 8
100750,2025-12-08,Customer 533,City 26,Texas,USA,North,Electronics,Phone,Phone,8,361.35,10,2601.72,2601.72,792.95,PayPal,Salesperson 20
100751,2025-03-04,Customer 35,City 13,Florida,USA,North,Accessories,Backpack,Backpack,2,939.9,20,1503.84,1503.84,170.99,Debit Card,Salesperson 2
100752,2025-02-27,Customer 573,City 2,Florida,USA,West,Accessories,Backpack,Backpack,1,455.7,15,387.34,387.34,37.87,Cash,Salesperson 4
100753,2025-01-11,Customer 465,City 13,New York,USA,West,Fashion,Watch,Watch,7,353.5,20,1979.6,1979.6,579.27,PayPal,Salesperson 20
100754,2025-12-03,Customer 602,City 7,California,USA,North,Electronics,Phone,Phone,6,978.13,0,5868.78,5868.78,1189.02,Credit Card,Salesperson 20
100755,2025-05-10,Customer 653,City 17,Florida,USA,East,Electronics,Phone,Phone,10,1185.18,5,11259.21,11259.21,3650.01,Cash,Salesperson 16
100756,2025-03-03,Customer 131,City 10,Illinois,USA,West,Fashion,Watch,Watch,8,282.96,5,2150.5,2150.5,634.82,PayPal,Salesperson 12
100757,2025-11-13,Customer 618,City 11,Florida,USA,East,Furniture,Desk,Desk,10,1328.41,5,12619.9,12619.9,1511.87,Credit Card,Salesperson 17
100758,2025-02-25,Customer 433,City 12,Texas,USA,South,Fashion,Watch,Watch,3,90.69,20,217.66,217.66,65.55,Debit Card,Salesperson 3
100759,2025-12-06,Customer 593,City 19,Florida,USA,East,Stationery,Notebook,Notebook,4,1003.45,15,3411.73,3411.73,825.42,Cash,Salesperson 11
100760,2025-01-04,Customer 655,City 8,Washington,USA,South,Electronics,Headphones,Headphones,2,684.18,0,1368.36,1368.36,292.69,Cash,Salesperson 20
100761,2026-01-20,Customer 211,City 13,Texas,USA,North,Furniture,Chair,Chair,4,723.72,10,2605.39,2605.39,776.31,UPI,Salesperson 1
100762,2026-03-27,Customer 200,City 21,Illinois,USA,East,Electronics,Phone,Phone,6,49.88,0,299.28,299.28,35.45,Credit Card,Salesperson 1
100763,2025-06-28,Customer 348,City 28,Illinois,USA,South,Furniture,Chair,Chair,4,429.73,5,1632.97,1632.97,521.0,Debit Card,Salesperson 7
100764,2025-05-21,Customer 389,City 21,California,USA,East,Electronics,Laptop,Laptop,3,1265.11,0,3795.33,3795.33,325.14,Debit Card,Salesperson 10
100765,2026-06-24,Customer 639,City 29,New York,USA,North,Accessories,Backpack,Backpack,4,557.61,10,2007.4,2007.4,518.8,Credit Card,Salesperson 5
100766,2025-11-22,Customer 614,City 14,Washington,USA,South,Electronics,Headphones,Headphones,4,291.56,15,991.3,991.3,265.15,Credit Card,Salesperson 20
100767,2025-12-02,Customer 254,City 2,Washington,USA,East,Fashion,Watch,Watch,4,1282.38,10,4616.57,4616.57,1353.53,Debit Card,Salesperson 17
100768,2025-03-08,Customer 172,City 17,New York,USA,East,Fashion,Watch,Watch,8,317.81,0,2542.48,2542.48,742.05,Cash,Salesperson 17
100769,2026-05-10,Customer 733,City 16,New York,USA,East,Accessories,Backpack,Backpack,3,486.13,10,1312.55,1312.55,291.23,PayPal,Salesperson 13
100770,2025-08-29,Customer 406,City 7,Florida,USA,West,Fashion,Watch,Watch,1,314.76,5,299.02,299.02,60.42,Cash,Salesperson 19
100771,2025-03-28,Customer 303,City 15,Illinois,USA,East,Electronics,Headphones,Headphones,6,385.52,0,2313.12,2313.12,268.94,Debit Card,Salesperson 19
100772,2026-04-24,Customer 443,City 14,Florida,USA,West,Electronics,Laptop,Laptop,8,770.83,10,5549.98,5549.98,1082.51,UPI,Salesperson 9
100773,2025-03-19,Customer 368,City 29,California,USA,East,Stationery,Pen,Pen,1,273.45,5,259.78,259.78,39.41,PayPal,Salesperson 17
100774,2025-03-15,Customer 369,City 2,Illinois,USA,South,Fashion,Shoes,Shoes,2,1179.88,5,2241.77,2241.77,238.91,UPI,Salesperson 7
100775,2025-05-22,Customer 771,City 23,Washington,USA,East,Stationery,Notebook,Notebook,5,457.56,10,2059.02,2059.02,270.71,Credit Card,Salesperson 10
100776,2025-01-13,Customer 484,City 21,Illinois,USA,South,Furniture,Desk,Desk,6,1175.78,15,5996.48,5996.48,2011.04,Cash,Salesperson 8
100777,2026-04-25,Customer 740,City 27,New York,USA,East,Furniture,Chair,Chair,4,714.29,20,2285.73,2285.73,545.13,Credit Card,Salesperson 11
100778,2026-04-06,Customer 572,City 1,Florida,USA,South,Furniture,Chair,Chair,7,1156.35,15,6880.28,6880.28,939.76,PayPal,Salesperson 5
100779,2026-03-06,Customer 436,City 22,New York,USA,East,Furniture,Desk,Desk,1,752.2,10,676.98,676.98,116.27,UPI,Salesperson 19
100780,2025-12-05,Customer 582,City 21,Illinois,USA,West,Electronics,Laptop,Laptop,10,1179.11,5,11201.54,11201.54,1360.95,Cash,Salesperson 7
100781,2025-12-03,Customer 584,City 15,Washington,USA,East,Stationery,Pen,Pen,2,804.06,5,1527.71,1527.71,318.05,Credit Card,Salesperson 6
100782,2025-07-11,Customer 204,City 3,New York,USA,East,Electronics,Phone,Phone,9,270.57,20,1948.1,1948.1,412.85,Debit Card,Salesperson 8
100783,2025-01-12,Customer 176,City 11,New York,USA,West,Furniture,Desk,Desk,9,109.62,0,986.58,986.58,177.13,Debit Card,Salesperson 4
100784,2025-07-31,Customer 134,City 28,Texas,USA,East,Electronics,Headphones,Headphones,9,630.53,0,5674.77,5674.77,1049.99,Cash,Salesperson 16
100785,2026-05-30,Customer 734,City 22,New York,USA,East,Electronics,Headphones,Headphones,10,864.76,10,7782.84,7782.84,1857.16,Debit Card,Salesperson 1
100786,2025-09-10,Customer 539,City 11,Illinois,USA,West,Electronics,Headphones,Headphones,8,100.64,15,684.35,684.35,166.51,Cash,Salesperson 15
100787,2026-04-13,Customer 356,City 23,Washington,USA,East,Fashion,Watch,Watch,1,1107.25,10,996.52,996.52,253.62,Cash,Salesperson 20
100788,2026-04-14,Customer 394,City 30,Washington,USA,South,Electronics,Headphones,Headphones,7,377.46,20,2113.78,2113.78,587.58,PayPal,Salesperson 4
100789,2025-10-26,Customer 683,City 30,California,USA,South,Stationery,Pen,Pen,1,363.34,5,345.17,345.17,53.13,Cash,Salesperson 14
100790,2026-06-01,Customer 785,City 25,Florida,USA,West,Fashion,Shoes,Shoes,2,1493.0,0,2986.0,2986.0,847.9,Cash,Salesperson 6
100791,2026-04-18,Customer 391,City 11,Washington,USA,West,Furniture,Desk,Desk,4,761.57,15,2589.34,2589.34,225.83,Debit Card,Salesperson 13
100792,2026-04-21,Customer 497,City 15,California,USA,North,Electronics,Laptop,Laptop,1,379.66,5,360.68,360.68,60.71,PayPal,Salesperson 8
100793,2025-06-24,Customer 19,City 20,California,USA,South,Accessories,Backpack,Backpack,3,708.83,10,1913.84,1913.84,587.97,UPI,Salesperson 4
100794,2025-06-07,Customer 452,City 12,Texas,USA,South,Fashion,Shoes,Shoes,7,256.84,0,1797.88,1797.88,472.65,Credit Card,Salesperson 18
100795,2025-04-16,Customer 400,City 23,Florida,USA,West,Furniture,Chair,Chair,8,1046.63,20,6698.43,6698.43,1695.19,Credit Card,Salesperson 20
100796,2026-01-19,Customer 245,City 7,California,USA,North,Electronics,Laptop,Laptop,1,1159.75,5,1101.76,1101.76,364.44,Cash,Salesperson 1
100797,2025-04-09,Customer 681,City 6,Washington,USA,South,Electronics,Laptop,Laptop,6,1231.69,0,7390.14,7390.14,1031.32,Credit Card,Salesperson 14
100798,2025-07-14,Customer 640,City 7,Illinois,USA,West,Fashion,Shoes,Shoes,2,1224.36,10,2203.85,2203.85,510.75,Cash,Salesperson 4
100799,2026-02-16,Customer 670,City 11,California,USA,West,Furniture,Chair,Chair,4,163.3,10,587.88,587.88,74.59,Debit Card,Salesperson 15
100800,2026-01-13,Customer 45,City 3,Texas,USA,West,Furniture,Chair,Chair,2,988.65,10,1779.57,1779.57,454.65,UPI,Salesperson 20
100801,2025-04-08,Customer 615,City 11,Washington,USA,West,Accessories,Backpack,Backpack,2,1070.23,20,1712.37,1712.37,216.26,Debit Card,Salesperson 11
100802,2025-01-19,Customer 624,City 30,Illinois,USA,West,Electronics,Headphones,Headphones,6,1467.14,15,7482.41,7482.41,734.99,Cash,Salesperson 17
100803,2025-05-08,Customer 317,City 8,Washington,USA,West,Furniture,Chair,Chair,9,883.27,0,7949.43,7949.43,1135.21,Debit Card,Salesperson 20
100804,2025-06-05,Customer 385,City 7,Washington,USA,North,Electronics,Phone,Phone,1,210.65,15,179.05,179.05,28.66,Debit Card,Salesperson 20
100805,2025-02-10,Customer 534,City 26,New York,USA,East,Accessories,Backpack,Backpack,6,205.73,10,1110.94,1110.94,281.93,Credit Card,Salesperson 8
100806,2025-09-12,Customer 704,City 23,Washington,USA,South,Stationery,Notebook,Notebook,6,367.16,20,1762.37,1762.37,166.72,PayPal,Salesperson 13
100807,2026-05-19,Customer 72,City 7,California,USA,South,Fashion,Shoes,Shoes,6,279.4,0,1676.4,1676.4,163.36,Debit Card,Salesperson 5
100808,2025-03-22,Customer 437,City 24,New York,USA,East,Electronics,Phone,Phone,3,890.98,5,2539.29,2539.29,365.16,Debit Card,Salesperson 7
100809,2026-04-05,Customer 651,City 7,Florida,USA,West,Furniture,Chair,Chair,7,268.77,5,1787.32,1787.32,289.25,Credit Card,Salesperson 12
100810,2026-03-20,Customer 779,City 5,New York,USA,North,Stationery,Pen,Pen,7,255.81,15,1522.07,1522.07,295.48,Cash,Salesperson 14
100811,2025-06-29,Customer 264,City 13,New York,USA,East,Electronics,Phone,Phone,5,894.8,5,4250.3,4250.3,974.47,Cash,Salesperson 10
100812,2026-04-26,Customer 201,City 5,Texas,USA,North,Stationery,Pen,Pen,9,911.01,0,8199.09,8199.09,1393.63,Credit Card,Salesperson 17
100813,2026-01-18,Customer 394,City 16,Florida,USA,North,Stationery,Notebook,Notebook,8,609.81,15,4146.71,4146.71,1384.49,Cash,Salesperson 2
100814,2026-03-23,Customer 262,City 25,Washington,USA,East,Electronics,Phone,Phone,7,1398.53,5,9300.22,9300.22,1231.74,PayPal,Salesperson 16
100815,2025-09-06,Customer 490,City 2,Florida,USA,North,Stationery,Notebook,Notebook,1,978.1,15,831.38,831.38,231.65,Debit Card,Salesperson 9
100816,2025-06-15,Customer 13,City 4,California,USA,West,Fashion,Watch,Watch,8,1416.68,5,10766.77,10766.77,1600.56,Cash,Salesperson 19
100817,2026-03-14,Customer 259,City 23,Florida,USA,West,Electronics,Phone,Phone,9,1365.37,15,10445.08,10445.08,1303.26,PayPal,Salesperson 10
100818,2025-12-19,Customer 147,City 9,Washington,USA,South,Stationery,Pen,Pen,2,168.36,20,269.38,269.38,78.04,Cash,Salesperson 10
100819,2026-03-04,Customer 538,City 14,Washington,USA,East,Electronics,Laptop,Laptop,3,1225.5,0,3676.5,3676.5,390.28,Cash,Salesperson 6
100820,2025-07-06,Customer 515,City 4,New York,USA,South,Electronics,Headphones,Headphones,6,283.67,5,1616.92,1616.92,215.8,Debit Card,Salesperson 7
100821,2026-02-23,Customer 452,City 21,Illinois,USA,North,Electronics,Laptop,Laptop,3,1214.72,5,3461.95,3461.95,519.38,Debit Card,Salesperson 3
100822,2025-01-31,Customer 600,City 8,New York,USA,West,Furniture,Desk,Desk,2,569.7,10,1025.46,1025.46,99.83,Credit Card,Salesperson 1
100823,2025-02-12,Customer 100,City 7,Illinois,USA,North,Electronics,Laptop,Laptop,5,1128.94,0,5644.7,5644.7,1465.57,Cash,Salesperson 20
100824,2026-03-16,Customer 345,City 12,Washington,USA,East,Fashion,Shoes,Shoes,5,1398.53,15,5943.75,5943.75,1690.2,UPI,Salesperson 8
100825,2025-12-05,Customer 103,City 1,New York,USA,West,Stationery,Notebook,Notebook,7,570.76,0,3995.32,3995.32,1371.72,Debit Card,Salesperson 1
100826,2025-09-12,Customer 378,City 15,Illinois,USA,West,Fashion,Watch,Watch,2,1304.16,10,2347.49,2347.49,790.6,PayPal,Salesperson 14
100827,2026-01-04,Customer 47,City 26,Washington,USA,East,Furniture,Chair,Chair,1,1479.34,10,1331.41,1331.41,112.49,Cash,Salesperson 8
100828,2025-12-23,Customer 439,City 30,New York,USA,North,Fashion,Watch,Watch,8,603.25,20,3860.8,3860.8,1136.5,Cash,Salesperson 10
100829,2026-06-01,Customer 33,City 5,New York,USA,North,Fashion,Watch,Watch,4,1069.35,20,3421.92,3421.92,1083.32,UPI,Salesperson 18
100830,2025-09-04,Customer 250,City 7,Texas,USA,North,Accessories,Backpack,Backpack,3,1345.13,0,4035.39,4035.39,848.18,Credit Card,Salesperson 14
100831,2025-10-15,Customer 226,City 24,Florida,USA,West,Electronics,Laptop,Laptop,3,1393.86,10,3763.42,3763.42,1218.28,Credit Card,Salesperson 5
100832,2025-03-08,Customer 660,City 11,New York,USA,West,Fashion,Shoes,Shoes,8,140.21,10,1009.51,1009.51,318.42,PayPal,Salesperson 14
100833,2025-04-02,Customer 349,City 24,Illinois,USA,South,Furniture,Chair,Chair,4,392.35,10,1412.46,1412.46,146.43,Credit Card,Salesperson 19
100834,2025-01-02,Customer 319,City 2,Illinois,USA,South,Stationery,Notebook,Notebook,3,1280.73,15,3265.86,3265.86,769.98,Cash,Salesperson 14
100835,2025-08-16,Customer 110,City 13,California,USA,West,Stationery,Notebook,Notebook,6,1197.29,5,6824.55,6824.55,1503.67,UPI,Salesperson 5
100836,2025-10-18,Customer 150,City 24,Washington,USA,North,Furniture,Desk,Desk,4,752.25,15,2557.65,2557.65,306.42,PayPal,Salesperson 11
100837,2026-05-05,Customer 647,City 27,Texas,USA,West,Furniture,Desk,Desk,9,1485.55,0,13369.95,13369.95,2056.73,UPI,Salesperson 13
100838,2025-08-19,Customer 718,City 24,California,USA,South,Electronics,Laptop,Laptop,6,233.29,5,1329.75,1329.75,410.86,Cash,Salesperson 13
100839,2026-03-09,Customer 695,City 16,Florida,USA,West,Furniture,Desk,Desk,3,1486.64,20,3567.94,3567.94,663.34,Cash,Salesperson 3
100840,2026-02-08,Customer 100,City 5,Florida,USA,North,Fashion,Shoes,Shoes,5,427.13,5,2028.87,2028.87,546.37,UPI,Salesperson 15
100841,2025-05-29,Customer 215,City 7,Washington,USA,South,Electronics,Headphones,Headphones,10,210.65,15,1790.52,1790.52,283.96,Credit Card,Salesperson 12
100842,2026-03-14,Customer 696,City 27,Texas,USA,North,Fashion,Watch,Watch,2,1019.09,5,1936.27,1936.27,351.76,Credit Card,Salesperson 12
100843,2025-12-13,Customer 608,City 14,Texas,USA,West,Accessories,Backpack,Backpack,3,1417.87,0,4253.61,4253.61,1466.11,Debit Card,Salesperson 2
100844,2025-06-26,Customer 669,City 24,New York,USA,North,Electronics,Phone,Phone,4,597.98,10,2152.73,2152.73,572.1,Cash,Salesperson 13
